season,gameId,period,startAction,endAction,offenseCount,defenseCount,missingOffense,missingDefense,class,fabricatedPlayers
2024-25,0022400111,2,172,172,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400111,2,175,175,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400111,2,181,181,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400111,2,183,184,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400111,2,185,185,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400111,2,187,302,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400111,2,201,205,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400111,2,207,208,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400111,2,209,211,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400111,2,212,213,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400111,2,214,215,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400124,2,328,330,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400124,2,332,332,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400124,2,333,333,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400124,2,336,336,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400124,2,341,343,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400124,2,344,350,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400131,4,649,649,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400131,4,654,654,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400131,4,660,661,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400131,4,662,662,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400131,4,665,667,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400131,4,668,668,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400131,4,671,672,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400131,4,673,675,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400131,4,679,680,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400131,4,681,682,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400148,2,226,229,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400148,2,231,231,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400148,2,232,233,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400148,2,234,234,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400148,2,236,236,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400148,2,238,238,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400148,2,242,242,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400148,2,247,247,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400148,2,248,248,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400148,2,250,251,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400148,2,253,253,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400148,2,254,254,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400152,4,605,605,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400152,4,606,607,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,3,446,447,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,3,448,448,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,3,450,450,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,3,451,451,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,3,453,453,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,3,454,456,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,3,457,458,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,4,525,526,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,4,530,532,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,4,533,533,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,4,535,535,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,4,537,538,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,4,539,539,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,4,541,542,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,4,543,543,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,4,544,544,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,4,545,546,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,4,547,547,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,4,550,551,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400167,4,552,552,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400167,4,554,554,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400184,2,239,239,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400184,2,240,241,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400184,2,242,244,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400184,2,245,245,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400184,2,246,246,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400184,2,247,247,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400184,2,249,252,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400184,2,253,254,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400184,2,255,255,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400187,2,213,213,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400187,2,214,214,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400187,2,216,216,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400187,2,218,218,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400187,2,219,220,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400187,2,221,222,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400187,2,223,223,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400197,4,735,735,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400204,4,585,586,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400204,4,587,587,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400204,4,589,589,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400204,4,591,591,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,2,329,329,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,2,331,331,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,342,342,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,344,344,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,3,346,347,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,348,349,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,3,350,365,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,366,367,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,3,368,369,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,370,370,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,3,372,372,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,373,373,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,3,374,374,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,376,376,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,3,378,378,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,379,379,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,3,380,381,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400205,3,382,383,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400205,3,384,384,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400210,1,71,72,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400210,1,73,73,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400210,1,75,75,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400210,1,77,77,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400210,1,80,80,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400210,1,81,81,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400210,1,82,82,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400210,1,84,86,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400210,1,88,88,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400210,1,90,90,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400210,1,92,93,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400210,1,94,94,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400210,1,96,96,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400210,1,98,98,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400210,1,99,99,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,380,380,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,388,390,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,391,392,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,393,394,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,399,399,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,402,404,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,407,407,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,408,409,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,410,410,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,412,415,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,416,416,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,418,418,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,420,420,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,422,422,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,424,424,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,426,427,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,430,441,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,442,442,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,444,444,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,446,446,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400214,3,447,448,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400214,3,449,449,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,581,584,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,585,585,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,586,586,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,589,589,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,590,590,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,592,592,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,594,595,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,598,605,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,606,606,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,608,609,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,610,610,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,613,614,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,615,616,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,619,620,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,621,621,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,622,622,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,624,625,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,626,627,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,628,628,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,630,631,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,632,632,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,634,634,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,635,635,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,639,640,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,641,641,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400219,4,647,649,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400219,4,653,655,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400221,2,329,330,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400221,2,331,332,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400221,2,333,335,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400221,2,336,336,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400221,2,337,337,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400221,2,338,340,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400221,2,342,344,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400221,2,346,348,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,598,600,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,601,601,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,603,610,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,611,611,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,613,614,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,617,619,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,620,623,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,624,626,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,627,627,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,629,629,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,631,631,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,633,636,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,637,639,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,640,640,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,641,641,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,644,644,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,645,645,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,647,647,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,650,653,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,654,655,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,656,659,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,663,663,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400228,4,665,665,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400228,4,669,671,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,358,358,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,360,361,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,364,366,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,367,367,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,370,370,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,371,375,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,380,380,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,382,384,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,385,387,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,391,394,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,396,397,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,398,398,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,400,400,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,403,406,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,407,410,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,411,412,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,423,424,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,425,426,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,427,431,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,434,434,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,441,442,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,444,444,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,450,450,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,452,453,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,458,461,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,462,463,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400232,3,464,465,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400232,3,468,471,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,487,489,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,490,490,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,492,492,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,494,495,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,496,496,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,499,499,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,500,500,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,502,508,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,509,511,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,512,513,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,514,516,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,517,517,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,523,523,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,524,524,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,528,528,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,529,531,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,532,532,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,534,534,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,536,536,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,539,543,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400234,4,546,546,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400234,4,549,555,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400235,1,103,103,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400235,1,104,104,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400235,1,106,107,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400235,1,108,111,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400235,1,116,116,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400236,2,257,258,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400236,2,259,259,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400236,2,260,260,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400236,2,262,263,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400236,2,264,264,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400239,2,762,762,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400239,2,753,373,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400239,4,749,749,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400239,4,758,604,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400239,4,743,743,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400239,4,747,748,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400240,2,225,225,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400240,2,227,228,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400240,2,229,230,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400240,2,231,231,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400240,2,233,233,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400240,2,235,236,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400240,2,237,238,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400240,2,239,239,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,173,173,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,175,176,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,177,178,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,179,179,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,181,181,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,183,190,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,191,192,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,193,193,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,194,194,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,196,197,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,198,198,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,201,201,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,204,207,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,208,210,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,211,212,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,213,213,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,214,222,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,223,223,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,224,224,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,226,227,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,236,237,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,238,238,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,244,250,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,251,254,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,256,256,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,257,258,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,259,259,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,261,262,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,263,266,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,267,267,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,269,269,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,271,271,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,273,273,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,275,275,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,276,277,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,278,280,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,286,286,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,290,290,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,291,292,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,295,297,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,298,298,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,299,299,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,301,302,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400246,2,303,303,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400246,2,304,306,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400247,1,88,89,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400247,1,91,91,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400247,1,92,92,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400247,1,94,95,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400247,1,97,98,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400247,1,101,106,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400247,1,107,107,4,5,1,0,OFFENSE_INCOMPLETE,NO
