season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2025-26,1630544,1610612766,1858,-67.12052840088131,-67.12052840088131,-1.7903265404643183
2025-26,1630545,1610612750,1422,-15.190407019113197,-15.190407019113197,-0.4051784080772633
2025-26,1630548,1610612750,251,-10.058582084415663,-10.058582084415663,-0.26829565997474797
2025-26,1630549,1610612751,3058,42.850358084240774,42.85035808424077,1.1429608075851905
2025-26,1630551,1610612764,3684,60.71570804445075,60.71570804445075,1.6194887931429904
2025-26,1630552,1610612737,7787,-34.15713367996624,-34.15713367996624,-0.9110837538136584
2025-26,1630557,1610612737,1969,-18.53613276813453,-2.9041577237807066,-0.4944199821276413
2025-26,1630557,1610612764,989,14.173258950489364,-1.4587160938644583,0.37804770415963207
2025-26,1630558,1610612748,5191,-44.704951840098225,-44.70495184009823,-1.192428958417677
2025-26,1630559,1610612747,5266,38.421179657776946,38.421179657776946,1.0248199663511983
2025-26,1630560,1610612749,907,-35.82679682970198,-18.188673889041944,-0.9556191935937763
2025-26,1630560,1610612751,1698,-16.412999731438326,-34.05112267209837,-0.4377890002940134
2025-26,1630567,1610612761,7655,5.382619457315735,5.3826194573157355,0.1435722676987369
2025-26,1630568,1610612738,2894,55.504880673921946,55.504880673921946,1.4804987887211374
2025-26,1630570,1610612755,2382,-28.44436886737499,-28.44436886737499,-0.7587054173034457
2025-26,1630572,1610612761,4646,95.17991446383044,95.17991446383044,2.5387631927742964
2025-26,1630573,1610612738,4818,67.2760793632132,67.2760793632132,1.794475599223127
2025-26,1630574,1610612752,1137,-24.759368731011374,-24.759368731011374,-0.6604142729557234
2025-26,1630577,1610612759,5800,77.68701347333099,77.68701347333099,2.072169653373696
2025-26,1630578,1610612745,6870,-43.86840050528781,-43.86840050528781,-1.1701153668406437
2025-26,1630579,1610612749,3001,-34.52106296004096,-34.52106296004096,-0.9207909516634488
2025-26,1630581,1610612741,5276,-92.16277118950939,-92.16277118950939,-2.458286000340134
2025-26,1630583,1610612763,3165,2.097570100126281,2.0975701001262816,0.05594913374804675
2025-26,1630587,1610612756,836,-16.573879501677432,-16.573879501677432,-0.4420801959884605
2025-26,1630590,1610612763,630,-23.887429547521517,-23.887429547521513,-0.6371567703843911
2025-26,1630591,1610612753,4493,-11.247412563829684,-11.247412563829684,-0.3000057017475999
2025-26,1630592,1610612751,2196,-2.9761270064699743,-2.9761270064699743,-0.07938315288062982
2025-26,1630595,1610612765,6628,16.065993842058095,16.065993842058095,0.4285332052599759
2025-26,1630596,1610612739,6021,46.83217194265377,46.83217194265378,1.2491689558185977
2025-26,1630598,1610612760,3806,-38.89529718182526,-38.89529718182526,-1.037466249192318
2025-26,1630604,1610612751,905,13.154448907866769,13.15444890786677,0.35087266989731436
2025-26,1630610,1610612763,646,-40.018603106258084,-40.018603106258084,-1.0674285343156047
2025-26,1630611,1610612744,3700,12.755797481094323,12.755797481094323,0.3402393175273514
