season,playerId,playerName,N,ApproachBAttributedValue,rawAbilityRate,validatedDRBL100,R1Points,R1WinEquivalents,r1PointsPerWin
2022-23,1629642,Nassir Little,3958,-31.0179618722313,-0.7837,-0.56,-31.0179618722313,-0.82735165669877,37.490662671779255
2022-23,1629673,Jordan Poole,10466,-67.4147621893341,-0.6441,-0.56,-67.4147621893341,-1.7981747289860504,37.490662671779255
2022-23,203903,Jordan Clarkson,8265,-55.77435580005809,-0.6748,-0.57,-55.77435580005809,-1.487686581812322,37.490662671779255
2022-23,1631120,JD Davison,266,-10.664914928227105,-4.0094,-0.57,-10.664914928227105,-0.28446856278843585,37.490662671779255
2022-23,2617,Udonis Haslem,308,-11.028607506836089,-3.5807,-0.58,-11.028607506836089,-0.29416944702707987,37.490662671779255
2022-23,203085,Austin Rivers,4270,-35.860901691069245,-0.8398,-0.61,-35.860901691069245,-0.956528883072083,37.490662671779255
2022-23,1626220,Royce O'Neale,9715,-70.20344924236142,-0.7226,-0.62,-70.20344924236142,-1.8725582382198436,37.490662671779255
2022-23,1629003,Shake Milton,6543,-50.78585525010165,-0.7762,-0.62,-50.78585525010165,-1.3546267691963265,37.490662671779255
2022-23,2738,Andre Iguodala,530,-13.327852027226779,-2.5147,-0.63,-13.327852027226779,-0.3554979047425373,37.490662671779255
2022-23,1630544,Tre Mann,4944,-40.99493609431211,-0.8292,-0.63,-40.99493609431211,-1.0934705650100622,37.490662671779255
2022-23,1629308,Juan Toscano-Anderson,3019,-29.231018693126224,-0.9682,-0.63,-29.231018693126224,-0.779687970549787,37.490662671779255
2022-23,1629134,Kendrick Nunn,4203,-36.78789579933282,-0.8753,-0.63,-36.78789579933282,-0.9812548826197347,37.490662671779255
2022-23,1630558,Davion Mitchell,6118,-49.02084074831179,-0.8013,-0.64,-49.02084074831179,-1.3075479934157517,37.490662671779255
2022-23,1628467,Maxi Kleber,3736,-33.912524930936314,-0.9077,-0.64,-33.912524930936314,-0.9045592292628012,37.490662671779255
2022-23,1627827,Dorian Finney-Smith,8042,-61.43632952184407,-0.7639,-0.64,-61.43632952184407,-1.6387101519037617,37.490662671779255
2022-23,1631113,Kennedy Chandler,1172,-17.77321842292947,-1.5165,-0.64,-17.77321842292947,-0.47407053266914095,37.490662671779255
2022-23,1631121,Bryce McGowens,3339,-32.1724359777278,-0.9635,-0.65,-32.1724359777278,-0.8581453003215465,37.490662671779255
2022-23,201599,DeAndre Jordan,2387,-26.28691604370447,-1.1013,-0.66,-26.28691604370447,-0.7011590132145543,37.490662671779255
2022-23,1630548,Johnny Juzang,1040,-17.574029330241338,-1.6898,-0.67,-17.574029330241338,-0.46875750061014587,37.490662671779255
2022-23,1629603,Mamadi Diakite,702,-15.430881994219181,-2.1981,-0.67,-15.430881994219181,-0.4115926712022253,37.490662671779255
2022-23,1627863,Danuel House Jr.,3339,-33.420420767687496,-1.0009,-0.68,-33.420420767687496,-0.8914331832508366,37.490662671779255
2022-23,201145,Jeff Green,4438,-40.88074267297157,-0.9212,-0.68,-40.88074267297157,-1.0904246486884364,37.490662671779255
2022-23,202687,Bismack Biyombo,3600,-35.44274149203712,-0.9845,-0.68,-35.44274149203712,-0.9453751672070687,37.490662671779255
2022-23,1628408,PJ Dozier,327,-13.205831914182326,-4.0385,-0.69,-13.205831914182326,-0.3522432246609205,37.490662671779255
2022-23,1628373,Frank Ntilikina,2546,-28.49406647078841,-1.1192,-0.69,-28.49406647078841,-0.7600310167960048,37.490662671779255
2022-23,203468,CJ McCollum,10984,-87.72039523160791,-0.7986,-0.7,-87.72039523160791,-2.33979313728265,37.490662671779255
2022-23,1630550,JT Thor,4042,-39.33415321610665,-0.9731,-0.7,-39.33415321610665,-1.0491719914493554,37.490662671779255
2022-23,203521,Matthew Dellavedova,909,-17.6691163135208,-1.9438,-0.7,-17.6691163135208,-0.4712937850207983,37.490662671779255
2022-23,1630225,Isaiah Todd,265,-13.209083891372652,-4.9846,-0.71,-13.209083891372652,-0.3523299656507716,37.490662671779255
2022-23,1630528,Josh Christopher,3222,-34.29562301478943,-1.0644,-0.71,-34.29562301478943,-0.9147777225235642,37.490662671779255
2022-23,1630593,McKinley Wright IV,1382,-21.26141060600272,-1.5385,-0.71,-21.26141060600272,-0.5671121578228877,37.490662671779255
2022-23,1630201,Malachi Flynn,2830,-32.14219804973159,-1.1358,-0.73,-32.14219804973159,-0.8573387547488278,37.490662671779255
2022-23,1630197,Aleksej Pokusevski,3026,-33.57077254333472,-1.1094,-0.73,-33.57077254333472,-0.8954435625008251,37.490662671779255
2022-23,1631110,Jeremy Sochan,6160,-56.75534396437832,-0.9214,-0.73,-56.75534396437832,-1.513852781458045,37.490662671779255
2022-23,203200,Justin Holiday,2957,-33.43773786087405,-1.1308,-0.73,-33.43773786087405,-0.891895087414499,37.490662671779255
2022-23,1627853,Ryan Arcidiacono,732,-17.189441039330358,-2.3483,-0.74,-17.189441039330358,-0.4584992585972493,37.490662671779255
2022-23,1628382,Justin Jackson,430,-15.096046244959346,-3.5107,-0.74,-15.096046244959346,-0.4026614940664347,37.490662671779255
2022-23,203458,Alex Len,674,-17.017710032431875,-2.5249,-0.75,-17.017710032431875,-0.4539186245230548,37.490662671779255
2022-23,1626159,Justise Winslow,3129,-35.82765426267013,-1.145,-0.76,-35.82765426267013,-0.955642064167595,37.490662671779255
2022-23,1630166,Deni Avdija,8290,-74.9323026444224,-0.9039,-0.76,-74.9323026444224,-1.998692402437234,37.490662671779255
2022-23,203471,Dennis Schroder,8314,-75.73361765056951,-0.9109,-0.76,-75.73361765056951,-2.020066124560057,37.490662671779255
2022-23,203115,Will Barton,4069,-43.552209070848384,-1.0703,-0.77,-43.552209070848384,-1.1616814952602026,37.490662671779255
2022-23,1630567,Scottie Barnes,10959,-98.59741290272682,-0.8997,-0.79,-98.59741290272682,-2.629919181901927,37.490662671779255
2022-23,1630563,Joshua Primo,404,-15.7373986365286,-3.8954,-0.79,-15.7373986365286,-0.41976848407042905,37.490662671779255
2022-23,1630549,Day'Ron Sharpe,2288,-30.789873617449324,-1.3457,-0.79,-30.789873617449324,-0.8212677883825754,37.490662671779255
2022-23,1630613,Duane Washington Jr.,1646,-25.800896415149964,-1.5675,-0.79,-25.800896415149964,-0.688195261871734,37.490662671779255
2022-23,201567,Kevin Love,5014,-52.980705979330004,-1.0567,-0.8,-52.980705979330004,-1.41317069914613,37.490662671779255
2022-23,1629027,Trae Young,10814,-100.04040087437055,-0.9251,-0.81,-100.04040087437055,-2.6684084447959098,37.490662671779255
2022-23,1630700,Dyson Daniels,4433,-49.370951154585065,-1.1137,-0.82,-49.370951154585065,-1.316886596185684,37.490662671779255
2022-23,1630699,MarJon Beauchamp,2909,-37.04422314836651,-1.2734,-0.82,-37.04422314836651,-0.988091981000144,37.490662671779255
2022-23,201565,Derrick Rose,1424,-25.00751588386971,-1.7561,-0.83,-25.00751588386971,-0.6670331784424255,37.490662671779255
2022-23,203095,Evan Fournier,1907,-29.208501119448762,-1.5316,-0.83,-29.208501119448762,-0.7790873523672119,37.490662671779255
2022-23,1630595,Cade Cunningham,1689,-27.42028461133718,-1.6235,-0.83,-27.42028461133718,-0.7313897023212007,37.490662671779255
2022-23,1629628,RJ Barrett,10104,-98.79848277777967,-0.9778,-0.84,-98.79848277777967,-2.63528238064859,37.490662671779255
2022-23,1630235,Trent Forrest,1137,-23.125604757630754,-2.0339,-0.84,-23.125604757630754,-0.616836382970588,37.490662671779255
2022-23,1626166,Cameron Payne,4004,-47.76178550401176,-1.1929,-0.85,-47.76178550401176,-1.2739648248459476,37.490662671779255
2022-23,1630202,Payton Pritchard,2629,-36.262707145254545,-1.3793,-0.86,-36.262707145254545,-0.9672463637872947,37.490662671779255
2022-23,1628415,Dillon Brooks,9254,-93.79472262691434,-1.0136,-0.86,-93.79472262691434,-2.50181554399457,37.490662671779255
2022-23,1631103,Malaki Branham,6673,-72.42000398820286,-1.0853,-0.88,-72.42000398820286,-1.9316810860939075,37.490662671779255
2022-23,1631223,David Roddy,5277,-60.43528788352771,-1.1453,-0.88,-60.43528788352771,-1.6120090597656949,37.490662671779255
2022-23,201937,Ricky Rubio,2281,-34.2332476105608,-1.5008,-0.88,-34.2332476105608,-0.9131139641425853,37.490662671779255
2022-23,200782,P.J. Tucker,7642,-81.82343648481523,-1.0707,-0.89,-81.82343648481523,-2.182501739197239,37.490662671779255
2022-23,1631133,Jabari Walker,2579,-37.16868332663781,-1.4412,-0.89,-37.16868332663781,-0.9914117456935801,37.490662671779255
2022-23,203935,Marcus Smart,8092,-88.03639556929647,-1.0879,-0.91,-88.03639556929647,-2.3482219116805596,37.490662671779255
2022-23,1628398,Kyle Kuzma,9190,-98.20429972792425,-1.0686,-0.91,-98.20429972792425,-2.619433553033636,37.490662671779255
2022-23,203943,Noah Vonleh,686,-20.869757007731295,-3.0422,-0.91,-20.869757007731295,-0.5566654606892507,37.490662671779255
2022-23,1629659,Talen Horton-Tucker,5571,-67.15194712419749,-1.2054,-0.94,-67.15194712419749,-1.7911645817545254,37.490662671779255
2022-23,1631157,Ryan Rollins,259,-17.433155788715712,-6.7309,-0.94,-17.433155788715712,-0.46499993722005767,37.490662671779255
2022-23,202704,Reggie Jackson,6699,-79.32376398945269,-1.1841,-0.96,-79.32376398945269,-2.1158272043338116,37.490662671779255
2022-23,1630195,Leandro Bolmaro,273,-18.1492391699943,-6.6481,-0.97,-18.1492391699943,-0.4841002499445274,37.490662671779255
2022-23,1631323,Simone Fontecchio,3330,-47.79366575370721,-1.4352,-0.97,-47.79366575370721,-1.2748151765715106,37.490662671779255
2022-23,200752,Rudy Gay,3465,-49.10674355268328,-1.4172,-0.97,-49.10674355268328,-1.309839305391844,37.490662671779255
2022-23,1631095,Jabari Smith Jr.,10073,-113.67050678601403,-1.1285,-0.97,-113.67050678601403,-3.031968460551604,37.490662671779255
2022-23,1630581,Josh Giddey,10176,-115.80507193415866,-1.138,-0.98,-115.80507193415866,-3.088904374617252,37.490662671779255
2022-23,203110,Draymond Green,9791,-116.40106769755126,-1.1889,-1.02,-116.40106769755126,-3.1048015532990583,37.490662671779255
2022-23,1630538,Bones Hyland,4408,-65.63859009756787,-1.4891,-1.09,-65.63859009756787,-1.7507983433692866,37.490662671779255
2022-23,1628432,Davon Reed,1419,-33.63499136548684,-2.3703,-1.11,-33.63499136548684,-0.8971564909362155,37.490662671779255
2022-23,1630163,LaMelo Ball,5509,-80.09488259905386,-1.4539,-1.13,-80.09488259905386,-2.136395488665089,37.490662671779255
2022-23,1629614,Andrew Nembhard,8742,-117.42313082658819,-1.3432,-1.14,-117.42313082658819,-3.132063358137901,37.490662671779255
2022-23,1630572,Sandro Mamukelashvili,2712,-49.80050352585702,-1.8363,-1.15,-49.80050352585702,-1.3283441789718986,37.490662671779255
2022-23,1627732,Ben Simmons,4540,-72.06040085800414,-1.5872,-1.17,-72.06040085800414,-1.922089280973071,37.490662671779255
2022-23,1631094,Paolo Banchero,10040,-140.3250432154303,-1.3977,-1.21,-140.3250432154303,-3.742933125614199,37.490662671779255
2022-23,203648,Thanasis Antetokounmpo,841,-31.455482498813186,-3.7402,-1.29,-31.455482498813186,-0.8390217792146685,37.490662671779255
2022-23,201609,Goran Dragic,3624,-72.55103261444849,-2.002,-1.39,-72.55103261444849,-1.9351760530245468,37.490662671779255
2022-23,203476,Gorgui Dieng,1514,-43.61927942753392,-2.8811,-1.4,-43.61927942753392,-1.1634704835550405,37.490662671779255
2022-23,1630533,Ziaire Williams,2317,-55.02930739284129,-2.375,-1.4,-55.02930739284129,-1.4678136760240326,37.490662671779255
2022-23,1630553,Keon Johnson,1720,-48.19117795289431,-2.8018,-1.45,-48.19117795289431,-1.2854181419729815,37.490662671779255
2022-23,1631093,Jaden Ivey,9577,-162.33397511379366,-1.695,-1.45,-162.33397511379366,-4.329984149252956,37.490662671779255
2022-23,202322,John Wall,3189,-70.05113073397814,-2.1966,-1.46,-70.05113073397814,-1.8684953997014428,37.490662671779255
2022-23,1630227,Daishen Nix,3766,-80.88321671482112,-2.1477,-1.51,-80.88321671482112,-2.1574229674981233,37.490662671779255
2022-23,1630165,Killian Hayes,8863,-183.58954213440722,-2.0714,-1.75,-183.58954213440722,-4.896940439321776,37.490662671779255
2022-23,201566,Russell Westbrook,9161,-194.3275098967848,-2.1212,-1.81,-194.3275098967848,-5.1833575628702615,37.490662671779255
2022-23,202397,Ish Smith,1642,-71.35414642989923,-4.3456,-2.2,-71.35414642989923,-1.9032511389458686,37.490662671779255
2022-23,1631104,Blake Wesley,2885,-99.55245522836255,-3.4507,-2.22,-99.55245522836255,-2.655393320195957,37.490662671779255
